postcode,locality,long,lat
2478,BALLINA,153.532475,-28.865483
2478,BALLINA DC,153.563,-28.838
2478,COOLGARDIE,153.532475,-28.865483
2478,CUMBALUM,153.532475,-28.865483
2478,EAST BALLINA,153.532475,-28.865483
2478,EMPIRE VALE,153.532475,-28.865483
2478,KEITH HALL,153.532475,-28.865483
2478,KINVARA,153.5470004,-28.79173459
2478,LENNOX HEAD,153.532475,-28.865483
2478,PATCHS BEACH,153.532475,-28.865483
2478,PIMLICO,153.532475,-28.865483
2478,PIMLICO ISLAND,153.532475,-28.865483
2478,SKENNARS HEAD,153.532475,-28.865483
2478,SOUTH BALLINA,153.532475,-28.865483
2478,TEVEN,153.532475,-28.865483
2478,TINTENBAR,153.532475,-28.865483
2478,WEST BALLINA,153.532475,-28.865483
2479,BANGALOW,153.514963,-28.709545
2479,BINNA BURRA,153.514963,-28.709545
2479,BROOKLET,153.514963,-28.709545
2479,COOPERS SHOOT,153.514963,-28.709545
2479,COORABELL,153.514963,-28.709545
2479,FERNLEIGH,153.514963,-28.709545
2479,KNOCKROW,153.514963,-28.709545
2479,MCLEODS SHOOT,153.514963,-28.709545
2479,NASHUA,153.514963,-28.709545
2479,NEWRYBAR,153.514963,-28.709545
2479,POSSUM CREEK,153.514963,-28.709545
2479,ST HELENA,153.514963,-28.709545
2480,BACK CREEK,153.25943,-28.706486
2480,BENTLEY,153.25943,-28.706486
2480,BEXHILL,153.25943,-28.706486
2480,BLAKEBROOK,153.25943,-28.706486
2480,BLUE KNOB,153.25943,-28.706486
2480,BOAT HARBOUR,153.3781843,-28.77409502
2480,BOOERIE CREEK,153.25943,-28.706486
2480,BOORABEE PARK,153.25943,-28.706486
2480,BOOYONG,153.25943,-28.706486
2480,BUNGABBEE,153.25943,-28.706486
2480,CANIABA,153.25943,-28.706486
2480,CHILCOTTS GRASS,153.25943,-28.706486
2480,CLOVASS,153.25943,-28.706486
2480,CLUNES,153.25943,-28.706486
2480,COFFEE CAMP,153.25943,-28.706486
2480,CORNDALE,153.25943,-28.706486
2480,DORROUGHBY,153.25943,-28.706486
2480,DUNGARUBBA,153.25943,-28.706486
2480,DUNOON,153.25943,-28.706486
2480,EAST LISMORE,153.25943,-28.706486
2480,ELTHAM,153.25943,-28.706486
2480,EUREKA,153.25943,-28.706486
2480,FEDERAL,153.25943,-28.706486
2480,FERNSIDE,153.25943,-28.706486
2480,GEORGICA,153.25943,-28.706486
2480,GIRARDS HILL,153.25943,-28.706486
2480,GOOLMANGAR,153.25943,-28.706486
2480,GOONELLABAH,153.25943,-28.706486
2480,GUNDURIMBA,153.25943,-28.706486
2480,HOWARDS GRASS,153.3015018,-28.79348867
2480,JIGGI,153.25943,-28.706486
2480,KEERRONG,153.25943,-28.706486
2480,KOONORIGAN,153.25943,-28.706486
2480,LAGOON GRASS,153.25943,-28.706486
2480,LARNOOK,153.25943,-28.706486
2480,LEYCESTER,153.25943,-28.706486
2480,LILLIAN ROCK,153.25943,-28.706486
2480,LINDENDALE,153.25943,-28.706486
2480,LISMORE,153.25943,-28.706486
2480,LISMORE DC,153.27,-28.8087
2480,LISMORE HEIGHTS,153.25943,-28.706486
2480,LOFTVILLE,153.25943,-28.706486
2480,MAROM CREEK,153.25943,-28.706486
2480,MCKEES HILL,153.25943,-28.706486
2480,MCLEANS RIDGES,153.25943,-28.706486
2480,MISSINGHAM,153.25943,-28.706486
2480,MODANVILLE,153.25943,-28.706486
2480,MONALTRIE,153.25943,-28.706486
2480,MOUNTAIN TOP,153.25943,-28.706486
2480,NIGHTCAP,153.2789657,-28.53337677
2480,NIMBIN,153.25943,-28.706486
2480,NORTH LISMORE,153.25943,-28.706486
2480,NUMULGI,153.25943,-28.706486
2480,REPENTANCE CREEK,153.25943,-28.706486
2480,RICHMOND HILL,153.25943,-28.706486
2480,ROCK VALLEY,153.25943,-28.706486
2480,ROSEBANK,153.25943,-28.706486
2480,RUTHVEN,153.25943,-28.706486
2480,SOUTH GUNDURIMBA,153.25943,-28.706486
2480,SOUTH LISMORE,153.25943,-28.706486
2480,STEVE KINGS PLAINS,153.25943,-28.706486
2480,STONY CHUTE,153.25943,-28.706486
2480,TERANIA CREEK,153.25943,-28.706486
2480,THE CHANNON,153.25943,-28.706486
2480,TREGEAGLE,153.25943,-28.706486
2480,TUCKI TUCKI,153.25943,-28.706486
2480,TUCKURIMBA,153.25943,-28.706486
2480,TULLERA,153.25943,-28.706486
2480,TUNCESTER,153.25943,-28.706486
2480,TUNTABLE CREEK,153.25943,-28.706486
2480,TUNTABLE FALLS,153.25943,-28.706486
2480,UPPER COOPERS CREEK,153.25943,-28.706486
2480,WHIAN WHIAN,153.25943,-28.706486
2480,WOODLAWN,153.25943,-28.706486
2480,WYRALLAH,153.25943,-28.706486
2481,BROKEN HEAD,153.592843,-28.660756
2481,BYRON BAY,153.592843,-28.660756
2481,EWINGSDALE,153.592843,-28.660756
2481,HAYTERS HILL,153.5822528,-28.67562041
2481,MYOCUM,153.592843,-28.660756
2481,SKINNERS SHOOT,153.592843,-28.660756
2481,SUFFOLK PARK,153.592843,-28.660756
2481,TALOFA,153.592843,-28.660756
2481,TYAGARAH,153.592843,-28.660756
2482,GOONENGERRY,153.432398,-28.547307
2482,HUONBROOK,153.432398,-28.547307
2482,KOONYUM RANGE,153.4101745,-28.54157482
2482,MAIN ARM,153.432398,-28.547307
2482,MONTECOLLUM,153.432398,-28.547307
2482,MULLUMBIMBY,153.432398,-28.547307
2482,MULLUMBIMBY CREEK,153.432398,-28.547307
2482,PALMWOODS,153.432398,-28.547307
2482,UPPER COOPERS CREEK,153.4028527,-28.6038606
2482,UPPER MAIN ARM,153.432398,-28.547307
2482,UPPER WILSONS CREEK,153.3828891,-28.51717621
2482,WANGANUI,153.3815639,-28.5665377
2482,WILSONS CREEK,153.432398,-28.547307
2483,BILLINUDGEL,153.494236,-28.461128
2483,BRUNSWICK HEADS,153.494236,-28.461128
2483,BURRINGBAR,153.494236,-28.461128
2483,CRABBES CREEK,153.494236,-28.461128
2483,MIDDLE POCKET,153.494236,-28.461128
2483,MOOBALL,153.494236,-28.461128
2483,NEW BRIGHTON,153.494236,-28.461128
2483,OCEAN SHORES,153.494236,-28.461128
2483,SLEEPY HOLLOW,153.494236,-28.461128
2483,SOUTH GOLDEN BEACH,153.494236,-28.461128
2483,THE POCKET,153.494236,-28.461128
2483,UPPER BURRINGBAR,153.494236,-28.461128
2483,WOOYUNG,153.494236,-28.461128
2483,YELGUN,153.494236,-28.461128
2484,BACK CREEK,153.31648,-28.38059
2484,BOAT HARBOUR,153.31648,-28.38059
2484,BRAY PARK,153.31648,-28.38059
2484,BRAYS CREEK,153.31648,-28.38059
2484,BYANGUM,153.31648,-28.38059
2484,BYRRILL CREEK,153.31648,-28.38059
2484,CEDAR CREEK,153.31648,-28.38059
2484,CHILLINGHAM,153.31648,-28.38059
2484,CHOWAN CREEK,153.31648,-28.38059
2484,CLOTHIERS CREEK,153.31648,-28.38059
2484,COMMISSIONERS CREEK,153.31648,-28.38059
2484,CONDONG,153.31648,-28.38059
2484,CRYSTAL CREEK,153.31648,-28.38059
2484,CUDGERA CREEK,153.31648,-28.38059
2484,DOON DOON,153.31648,-28.38059
2484,DULGUIGAN,153.31648,-28.38059
2484,DUM DUM,153.31648,-28.38059
2484,DUNBIBLE,153.31648,-28.38059
2484,DUNGAY,153.31648,-28.38059
2484,EUNGELLA,153.31648,-28.38059
2484,EVIRON,153.31648,-28.38059
2484,FARRANTS HILL,153.31648,-28.38059
2484,FERNVALE,153.31648,-28.38059
2484,HOPKINS CREEK,153.31648,-28.38059
2484,KIELVALE,153.31648,-28.38059
2484,KUNGHUR,153.31648,-28.38059
2484,KUNGHUR CREEK,153.31648,-28.38059
2484,KYNNUMBOON,153.31648,-28.38059
2484,LIMPINWOOD,153.31648,-28.38059
2484,MEBBIN,153.31648,-28.38059
2484,MIDGINBIL,153.31648,-28.38059
2484,MOUNT BURRELL,153.31648,-28.38059
2484,MOUNT WARNING,153.31648,-28.38059
2484,MURWILLUMBAH,153.31648,-28.38059
2484,MURWILLUMBAH DC,153.383,-28.3323
2484,MURWILLUMBAH SOUTH,153.31648,-28.38059
2484,NOBBYS CREEK,153.31648,-28.38059
2484,NORTH ARM,153.31648,-28.38059
2484,NUMINBAH,153.31648,-28.38059
2484,NUNDERI,153.31648,-28.38059
2484,PALMVALE,153.31648,-28.38059
2484,PUMPENBIL,153.31648,-28.38059
2484,RESERVE CREEK,153.31648,-28.38059
2484,ROUND MOUNTAIN,153.31648,-28.38059
2484,ROWLANDS CREEK,153.31648,-28.38059
2484,SMITHS CREEK,153.31648,-28.38059
2484,SOUTH MURWILLUMBAH,153.4165936,-28.33713735
2484,STOKERS SIDING,153.31648,-28.38059
2484,TERRAGON,153.31648,-28.38059
2484,TOMEWIN,153.31648,-28.38059
2484,TYALGUM,153.31648,-28.38059
2484,TYALGUM CREEK,153.31648,-28.38059
2484,TYGALGAH,153.31648,-28.38059
2484,UKI,153.31648,-28.38059
2484,UPPER CRYSTAL CREEK,153.31648,-28.38059
2484,URLIUP,153.31648,-28.38059
2484,WARDROP VALLEY,153.31648,-28.38059
2484,ZARA,153.31648,-28.38059
2485,TWEED HEADS,153.526816,-28.184241
2485,TWEED HEADS WEST,153.526816,-28.184241
2486,BANORA POINT,153.479217,-28.215215
2486,BILAMBIL,153.479217,-28.215215
2486,BILAMBIL HEIGHTS,153.479217,-28.215215
2486,BUNGALORA,153.479217,-28.215215
2486,CAROOL,153.479217,-28.215215
2486,COBAKI,153.479217,-28.215215
2486,COBAKI LAKES,153.479217,-28.215215
2486,DUROBY,153.479217,-28.215215
2486,GLENGARRIE,153.479217,-28.215215
2486,PIGGABEEN,153.479217,-28.215215
2486,TERRANORA,153.479217,-28.215215
2486,TWEED HEADS SOUTH,153.479217,-28.215215
2486,TWEED HEADS SOUTH DC,153.545,-28.2
2486,UPPER DUROBY,153.479217,-28.215215
2487,CASUARINA,153.548588,-28.27973
2487,CHINDERAH,153.548588,-28.27973
2487,CUDGEN,153.548588,-28.27973
2487,DURANBAH,153.548588,-28.27973
2487,FINGAL HEAD,153.548588,-28.27973
2487,KINGS FOREST,153.5490066,-28.2993722
2487,KINGSCLIFF,153.548588,-28.27973
2487,STOTTS CREEK,153.548588,-28.27973
2488,BOGANGAR,153.560693,-28.34099
2488,CABARITA BEACH,153.560693,-28.34099
2488,TANGLEWOOD,153.560693,-28.34099
2489,HASTINGS POINT,153.541853,-28.392183
2489,POTTSVILLE,153.541853,-28.392183
2489,POTTSVILLE BEACH,153.56855,-28.379066
2490,NORTH TUMBULGUM,153.472644,-28.271718
2490,TUMBULGUM,153.472644,-28.271718
2500,CONISTON,150.874294,-34.423171
2500,GWYNNEVILLE,150.874294,-34.423171
2500,KEIRAVILLE,150.874294,-34.423171
2500,MANGERTON,150.874294,-34.423171
2500,MOUNT KEIRA,150.874294,-34.423171
2500,MOUNT SAINT THOMAS,150.874294,-34.423171
2500,NORTH WOLLONGONG,150.895558,-34.40681672
2500,SPRING HILL,150.8696525,-34.45271156
2500,WEST WOLLONGONG,150.8673013,-34.4239844
2500,WOLLONGONG,150.874294,-34.423171
2500,WOLLONGONG DC,150.874294,-34.423171
2500,WOLLONGONG NORTH,150.874294,-34.423171
2500,WOLLONGONG WEST,150.874294,-34.423171
2502,CRINGILA,150.873081,-34.494723
2502,LAKE HEIGHTS,150.873081,-34.494723
2502,PRIMBEE,150.873081,-34.494723
2502,WARRAWONG,150.873081,-34.494723
2505,KEMBLAWARRA,150.943899,-34.466406
2505,PORT KEMBLA,150.943899,-34.466406
2506,BERKELEY,150.840792,-34.48494
2508,COALCLIFF,150.969679,-34.230944
2508,DARKES FOREST,150.969679,-34.230944
2508,HELENSBURGH,150.969679,-34.230944
2508,LILYVALE,150.969679,-34.230944
2508,MADDENS PLAINS,150.969679,-34.230944
2508,OTFORD,150.969679,-34.230944
2508,STANWELL PARK,150.969679,-34.230944
2508,STANWELL TOPS,150.969679,-34.230944
2508,WORONORA DAM,150.9354342,-34.16316178
2515,AUSTINMER,150.9299,-34.300293
2515,CLIFTON,150.9299,-34.300293
2515,COLEDALE,150.9299,-34.300293
2515,SCARBOROUGH,150.9299,-34.300293
2515,THIRROUL,150.9299,-34.300293
2515,WOMBARRA,150.9299,-34.300293
2516,BULLI,150.904835,-34.332109
2516,BULLI TOPS,150.904835,-34.332109
2517,RUSSELL VALE,150.891169,-34.349362
2517,WOONONA,150.891169,-34.349362
2517,WOONONA EAST,150.891169,-34.349362
2518,BELLAMBI,150.886721,-34.373654
2518,CORRIMAL,150.886721,-34.373654
2518,CORRIMAL EAST,150.886721,-34.373654
2518,EAST CORRIMAL,150.9124949,-34.37717202
2518,TARRAWANNA,150.886721,-34.373654
2518,TOWRADGI,150.886721,-34.373654
2519,BALGOWNIE,150.709623,-34.35558
2519,FAIRY MEADOW,150.709623,-34.35558
2519,FERNHILL,150.709623,-34.35558
2519,MOUNT OUSLEY,150.709623,-34.35558
2519,MOUNT PLEASANT,150.709623,-34.35558
2519,REIDTOWN,150.709623,-34.35558
2520,WOLLONGONG,151.139594,-33.937789
2522,UNIVERSITY OF WOLLONGONG,150.877805,-34.405103
2525,FIGTREE,150.818904,-34.437229
2526,CORDEAUX,150.77681,-34.380765
2526,CORDEAUX HEIGHTS,150.77681,-34.380765
2526,FARMBOROUGH HEIGHTS,150.77681,-34.380765
2526,KEMBLA GRANGE,150.77681,-34.380765
2526,KEMBLA HEIGHTS,150.77681,-34.380765
2526,MOUNT KEMBLA,150.77681,-34.380765
2526,STREAM HILL,150.7851,-34.473
2526,UNANDERRA,150.77681,-34.380765
2526,UNANDERRA DC,150.77681,-34.380765
2527,ALBION PARK,150.754592,-34.583539
2527,ALBION PARK RAIL,150.754592,-34.583539
2527,CALDERWOOD,150.754592,-34.583539
2527,CROOM,150.754592,-34.583539
2527,NORTH MACQUARIE,150.741423,-34.572232
2527,TONGARRA,150.754592,-34.583539
2527,TULLIMBAR,150.754592,-34.583539
2527,YELLOW ROCK,150.754592,-34.583539
2528,BARRACK HEIGHTS,150.855135,-34.548722
2528,BARRACK POINT,150.855135,-34.548722
2528,LAKE ILLAWARRA,150.855135,-34.548722
2528,MOUNT WARRIGAL,150.855135,-34.548722
2528,WARILLA,150.855135,-34.548722
2528,WINDANG,150.855135,-34.548722
2529,BALARANG,150.84584,-34.592433
2529,BLACKBUTT,150.84584,-34.592433
2529,DUNMORE,150.84584,-34.592433
2529,FLINDERS,150.84584,-34.592433
2529,OAK FLATS,150.84584,-34.592433
2529,OAK FLATS DC,150.84584,-34.592433
2529,SHELL COVE,150.84584,-34.592433
2529,SHELLHARBOUR,150.84584,-34.592433
2529,SHELLHARBOUR CITY CENTRE,150.84584,-34.592433
2529,SHELLHARBOUR SQUARE,150.84584,-34.592433
2530,AVONDALE,150.766132,-34.505411
2530,BROWNSVILLE,150.766132,-34.505411
2530,CLEVELAND,150.7714948,-34.50180824
2530,DAPTO,150.766132,-34.505411
2530,DOMBARTON,150.7644956,-34.45456725
2530,HAYWARDS BAY,150.7941158,-34.54457727
2530,HORSLEY,150.766132,-34.505411
2530,HUNTLEY,150.7363558,-34.4977766
2530,KANAHOOKA,150.766132,-34.505411
2530,KOONAWARRA,150.766132,-34.505411
2530,MARSHALL MOUNT,150.766132,-34.505411
2530,WONGAWILLI,150.766132,-34.505411
2530,YALLAH,150.766132,-34.505411
2533,BOMBO,150.756883,-34.645377
2533,CURRAMORE,150.756883,-34.645377
2533,JAMBEROO,150.756883,-34.645377
2533,JERRARA,150.756883,-34.645377
2533,KIAMA,150.756883,-34.645377
2533,KIAMA DOWNS,150.756883,-34.645377
2533,KIAMA HEIGHTS,150.756883,-34.645377
2533,MINNAMURRA,150.756883,-34.645377
2533,SADDLEBACK MOUNTAIN,150.756883,-34.645377
2534,BROUGHTON VILLAGE,150.7510656,-34.74500177
2534,FOXGROUND,150.800637,-34.739425
2534,GERRINGONG,150.800637,-34.739425
2534,GERROA,150.800637,-34.739425
2534,ROSE VALLEY,150.800637,-34.739425
2534,TOOLIJOOA,150.800637,-34.739425
2534,WERRI BEACH,150.800637,-34.739425
2534,WILLOW VALE,150.800637,-34.739425
2535,BACK FOREST,150.678303,-34.762116
2535,BELLAWONGARAH,150.678303,-34.762116
2535,BERRY,150.678303,-34.762116
2535,BERRY MOUNTAIN,150.6495945,-34.76569147
2535,BROGERS CREEK,150.678303,-34.762116
2535,BROUGHTON,150.678303,-34.762116
2535,BROUGHTON VALE,150.678303,-34.762116
2535,BUDDEROO,150.678303,-34.762116
2535,BUNDEWALLAH,150.678303,-34.762116
2535,COOLANGATTA,150.678303,-34.762116
2535,FAR MEADOW,150.678303,-34.762116
2535,JASPERS BRUSH,150.678303,-34.762116
2535,SHOALHAVEN HEADS,150.678303,-34.762116
2535,WATTAMOLLA,150.678303,-34.762116
2535,WOODHILL,150.678303,-34.762116
2536,BATEHAVEN,150.125945,-35.671272
2536,BATEMANS BAY,150.125945,-35.671272
2536,BENANDARAH,150.125945,-35.671272
2536,BIMBIMBIE,150.125945,-35.671272
2536,BUCKENBOWRA,150.125945,-35.671272
2536,CATALINA,150.125945,-35.671272
2536,CURROWAN,150.125945,-35.671272
2536,DENHAMS BEACH,150.125945,-35.671272
2536,DEPOT BEACH,150.3214736,-35.62629294
2536,DURRAS NORTH,150.125945,-35.671272
2536,EAST LYNNE,150.125945,-35.671272
2536,GUERILLA BAY,150.125945,-35.671272
2536,JEREMADRA,150.125945,-35.671272
2536,LILLI PILLI,150.125945,-35.671272
2536,LONG BEACH,150.125945,-35.671272
2536,MALONEYS BEACH,150.125945,-35.671272
2536,MALUA BAY,150.125945,-35.671272
2536,MERRICUMBENE,150.125945,-35.671272
2536,MOGO,150.125945,-35.671272
2536,MURRENGENBURG,150.125945,-35.671272
2536,NELLIGEN,150.125945,-35.671272
2536,NORTH BATEMANS BAY,150.125945,-35.671272
2536,PEBBLY BEACH,150.3328672,-35.59942886
2536,ROSEDALE,150.125945,-35.671272
2536,RUNNYFORD,150.125945,-35.671272
2536,SOUTH DURRAS,150.125945,-35.671272
2536,SUNSHINE BAY,150.125945,-35.671272
2536,SURF BEACH,150.125945,-35.671272
2536,SURFSIDE,150.125945,-35.671272
2536,WOODLANDS,150.125945,-35.671272
2537,BERGALIA,149.912199,-35.939649
2537,BINGIE,149.912199,-35.939649
2537,BROULEE,149.912199,-35.939649
2537,COILA,149.912199,-35.939649
2537,CONGO,149.912199,-35.939649
2537,DEUA,149.912199,-35.939649
2537,DEUA RIVER VALLEY,149.912199,-35.939649
2537,KIORA,149.912199,-35.939649
2537,MERINGO,149.912199,-35.939649
2537,MOGENDOURA,149.912199,-35.939649
2537,MORUYA,149.912199,-35.939649
2537,MORUYA HEADS,149.912199,-35.939649
2537,MOSSY POINT,149.912199,-35.939649
2537,TOMAKIN,149.912199,-35.939649
2537,TURLINJAH,149.912199,-35.939649
2537,TUROSS HEAD,149.912199,-35.939649
2537,WAMBAN,149.912199,-35.939649
2538,BROOMAN,150.320507,-35.366161
2538,LITTLE FOREST,150.320507,-35.366161
2538,MILTON,150.320507,-35.366161
2538,MOGOOD,150.187849,-35.49851796
2538,MORTON,150.320507,-35.366161
2538,PORTERS CREEK,150.3399931,-35.26046775
2538,WOODBURN,150.320507,-35.366161
2538,WOODSTOCK,150.320507,-35.366161
2539,BAWLEY POINT,150.393202,-35.522387
2539,BENDALONG,150.393202,-35.522387
2539,BERRINGER LAKE,150.393202,-35.522387
2539,BURRILL LAKE,150.393202,-35.522387
2539,COCKWHY,150.3194887,-35.55355141
2539,CONJOLA,150.393202,-35.522387
2539,CONJOLA PARK,150.393202,-35.522387
2539,CROOBYAR,150.3945638,-35.31915229
2539,CUNJURONG POINT,150.393202,-35.522387
2539,DOLPHIN POINT,150.393202,-35.522387
2539,FISHERMANS PARADISE,150.393202,-35.522387
2539,KINGS POINT,150.393202,-35.522387
2539,KIOLOA,150.393202,-35.522387
2539,LAKE CONJOLA,150.393202,-35.522387
2539,LAKE TABOURIE,150.393202,-35.522387
2539,MANYANA,150.393202,-35.522387
2539,MOLLYMOOK,150.393202,-35.522387
2539,MOLLYMOOK BEACH,150.4700243,-35.32707647
2539,MOUNT KINGIMAN,150.341985,-35.33902831
2539,NARRAWALLEE,150.393202,-35.522387
2539,POINTER MOUNTAIN,150.3632777,-35.22989059
2539,PRETTY BEACH,150.3427842,-35.58379312
2539,TERMEIL,150.393202,-35.522387
2539,ULLADULLA,150.393202,-35.522387
2539,YADBORO,150.1765812,-35.36846014
2539,YATTE YATTAH,150.393202,-35.522387
2540,BADAGARANG,150.5789,-34.8282
2540,BAMARANG,150.61644,-34.863483
2540,BARRINGELLA,150.61644,-34.863483
2540,BASIN VIEW,150.61644,-34.863483
2540,BEECROFT PENINSULA,150.8084888,-35.05181937
2540,BERRARA,150.61644,-34.863483
2540,BEWONG,150.61644,-34.863483
2540,BOLONG,150.61644,-34.863483
2540,BOOLIJAH,150.3289641,-35.0575182
2540,BREAM BEACH,150.6615698,-35.10918801
2540,BROWNS MOUNTAIN,150.5311249,-34.79341354
2540,BRUNDEE,150.61644,-34.863483
2540,BUANGLA,150.3963621,-34.86717057
2540,BURRIER,150.61644,-34.863483
2540,CALLALA BAY,150.61644,-34.863483
2540,CALLALA BEACH,150.61644,-34.863483
2540,CAMBEWARRA,150.61644,-34.863483
2540,CAMBEWARRA VILLAGE,150.558862,-34.82255635
2540,COMBERTON,150.6485049,-34.96839514
2540,COMERONG ISLAND,150.61644,-34.863483
2540,CUDMIRRAH,150.61644,-34.863483
2540,CULBURRA BEACH,150.61644,-34.863483
2540,CURRARONG,150.61644,-34.863483
2540,EROWAL BAY,150.61644,-34.863483
2540,ETTREMA,150.29506,-34.89013158
2540,FALLS CREEK,150.61644,-34.863483
2540,GREENWELL POINT,150.61644,-34.863483
2540,HMAS ALBATROSS,150.61644,-34.863483
2540,HUSKISSON,150.61644,-34.863483
2540,HYAMS BEACH,150.61644,-34.863483
2540,ILLAROO,150.4703105,-34.85899316
2540,JERRAWANGALA,150.61644,-34.863483
2540,KINGHORNE,150.7700464,-34.97970955
2540,LONGREACH,150.5279461,-34.87074481
2540,MAYFIELD,150.668483,-34.91990655
2540,MEROO MEADOW,150.61644,-34.863483
2540,MONDAYONG,150.5073061,-35.1792077
2540,MOOLLATTOO,150.3784308,-34.78701418
2540,MUNDAMIA,150.61644,-34.863483
2540,MYOLA,150.61644,-34.863483
2540,NOWRA HILL,150.61644,-34.863483
2540,NOWRA NAVAL PO,150.61644,-34.863483
2540,NUMBAA,150.61644,-34.863483
2540,OLD EROWAL BAY,150.61644,-34.863483
2540,ORIENT POINT,150.61644,-34.863483
2540,PARMA,150.61644,-34.863483
2540,PYREE,150.61644,-34.863483
2540,SANCTUARY POINT,150.61644,-34.863483
2540,ST GEORGES BASIN,150.61644,-34.863483
2540,SUSSEX INLET,150.61644,-34.863483
2540,SWANHAVEN,150.61644,-34.863483
2540,TALLOWAL,150.2276536,-34.84196601
2540,TAPITALLEE,150.61644,-34.863483
2540,TERARA,150.61644,-34.863483
2540,TOMERONG,150.61644,-34.863483
2540,TULLARWALLA,150.5053351,-35.11072266
2540,TWELVE MILE PEG,150.3974504,-35.15354262
2540,VINCENTIA,150.61644,-34.863483
2540,WANDANDIAN,150.61644,-34.863483
2540,WATERSLEIGH,150.5189336,-34.85533633
2540,WOLLUMBOOLA,150.7274786,-34.95901479
2540,WOOLLAMIA,150.61644,-34.863483
2540,WORRIGEE,150.61644,-34.863483
2540,WORROWING HEIGHTS,150.61644,-34.863483
2540,WRIGHTS BEACH,150.61644,-34.863483
2540,YALWAL,150.61644,-34.863483
2540,YERRIYONG,150.61644,-34.863483
2541,BANGALEE,150.450994,-34.990592
2541,BOMADERRY,150.450994,-34.990592
2541,NORTH NOWRA,150.5744743,-34.8580134
2541,NOWRA,150.450994,-34.990592
2541,NOWRA DC,150.450994,-34.990592
2541,NOWRA EAST,150.450994,-34.990592
2541,NOWRA NORTH,150.450994,-34.990592
2541,SOUTH NOWRA,150.5966345,-34.90561311
2541,WEST NOWRA,150.450994,-34.990592
2545,BELOWRA,149.792292,-36.127663
2545,BODALLA,149.792292,-36.127663
2545,CADGEE,149.792292,-36.127663
2545,EUROBODALLA,149.792292,-36.127663
2545,NERRIGUNDAH,149.792292,-36.127663
2545,POTATO POINT,149.792292,-36.127663
2545,STONY CREEK,149.792292,-36.127663
2546,AKOLELE,150.225372,-36.25486
2546,BARRAGGA BAY,150.225372,-36.25486
2546,BEAUTY POINT,150.225372,-36.25486
2546,BERMAGUI,150.225372,-36.25486
2546,BERMAGUI SOUTH,150.225372,-36.25486
2546,CENTRAL TILBA,150.225372,-36.25486
2546,CORUNNA,150.225372,-36.25486
2546,CUTTAGEE,150.225372,-36.25486
2546,DALMENY,150.225372,-36.25486
2546,DIGNAMS CREEK,150.225372,-36.25486
2546,GREENDALE,150.225372,-36.25486
2546,KIANGA,150.225372,-36.25486
2546,MURRAH,149.9838515,-36.51975867
2546,MYSTERY BAY,150.225372,-36.25486
2546,NAROOMA,150.225372,-36.25486
2546,NORTH NAROOMA,150.225372,-36.25486
2546,TILBA TILBA,150.225372,-36.25486
2546,TINPOT,150.225372,-36.25486
2546,WADBILLIGA,150.225372,-36.25486
2546,WALLAGA LAKE,150.225372,-36.25486
2546,WALLAGA LAKE HEIGHTS,150.225372,-36.25486
2548,BERRAMBOOL,149.894825,-36.860723
2548,BOURNDA,149.8894112,-36.82464662
2548,MERIMBULA,149.894825,-36.860723
2548,MIRADOR,149.9201752,-36.87902528
2548,TURA BEACH,149.894825,-36.860723
2548,YELLOW PINCH,149.894825,-36.860723
2549,BALD HILLS,149.851694,-36.953196
2549,BROADWATER,149.851694,-36.953196
2549,GREIGS FLAT,149.851694,-36.953196
2549,LOCHIEL,149.851694,-36.953196
2549,MILLINGANDI,149.851694,-36.953196
2549,NETHERCOTE,149.851694,-36.953196
2549,PAMBULA,149.851694,-36.953196
2549,PAMBULA BEACH,149.851694,-36.953196
2549,SOUTH PAMBULA,149.851694,-36.953196
2550,ANGLEDALE,149.699222,-36.737758
2550,BEGA,149.699222,-36.737758
2550,BEMBOKA,149.699222,-36.737758
2550,BLACK RANGE,149.699222,-36.737758
2550,BOURNDA,149.699222,-36.737758
2550,BROGO,149.699222,-36.737758
2550,BUCKAJO,149.699222,-36.737758
2550,BUNGA,149.699222,-36.737758
2550,BURRAGATE,149.699222,-36.737758
2550,CANDELO,149.699222,-36.737758
2550,CHINNOCK,149.699222,-36.737758
2550,COBARGO,149.699222,-36.737758
2550,COOLAGOLITE,149.699222,-36.737758
2550,COOLANGUBRA,149.699222,-36.737758
2550,COOPERS GULLY,149.699222,-36.737758
2550,DEVILS HOLE,149.699222,-36.737758
2550,DOCTOR GEORGE MOUNTAIN,149.699222,-36.737758
2550,FROGS HOLLOW,149.699222,-36.737758
2550,GREENDALE,149.8614937,-36.58454146
2550,JELLAT JELLAT,149.699222,-36.737758
2550,KALARU,149.699222,-36.737758
2550,KAMERUKA,149.699222,-36.737758
2550,KANOONA,149.699222,-36.737758
2550,KINGSWOOD,149.699222,-36.737758
2550,MOGAREEKA,149.699222,-36.737758
2550,MOGILLA,149.699222,-36.737758
2550,MORANS CROSSING,149.699222,-36.737758
2550,MUMBULLA MOUNTAIN,149.699222,-36.737758
2550,MURRAH,149.699222,-36.737758
2550,MYRTLE MOUNTAIN,149.699222,-36.737758
2550,NELSON,149.699222,-36.737758
2550,NEW BUILDINGS,149.699222,-36.737758
2550,NUMBUGGA,149.699222,-36.737758
2550,PERICOE,149.699222,-36.737758
2550,QUAAMA,149.699222,-36.737758
2550,REEDY SWAMP,149.699222,-36.737758
